projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
aux2;DefineObjectsTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag.java;JUnit4;44;2;Lazy Test;test1, test0;41, 25;41, 25
aux2;DefineObjectsTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag.java;JUnit4;44;2;Eager Test;test1;40, 41;40, 41
aux2;DefineObjectsTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag.java;JUnit4;44;2;Assertion Roulette;test1;42-42;42-42
aux2;DefineObjectsTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag.java;JUnit4;44;2;Exception Catching Throwing;test0;24-33;24-33
aux2;IconMinimizeTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portletext\IconMinimizeTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portletext\IconMinimizeTag.java;JUnit4;32;1;Exception Catching Throwing;test0;25-30;25-30
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Magic Number Test;test04;88;88
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Magic Number Test;test08;134;134
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Magic Number Test;test10;157;157
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Lazy Test;test07, test06;117, 103;117, 103
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Lazy Test;test05, test04;94, 87;94, 87
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Lazy Test;test09, test07;142, 120;142, 120
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Lazy Test;test10, test08, test04;157, 134, 88;157, 134, 88
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Lazy Test;test03, test02, test01, test00;68, 60, 46, 34;68, 60, 46, 34
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Eager Test;test04;87, 88;87, 88
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Eager Test;test05;94, 95;94, 95
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Eager Test;test07;117, 120;117, 120
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test00;35-35;35-35
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test02;61-61;61-61
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test04;88-88;88-88
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test05;95-95;95-95
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test08;134-134;134-134
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Assertion Roulette;test10;157-157;157-157
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Exception Catching Throwing;test01;45-54;45-54
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Exception Catching Throwing;test03;67-76;67-76
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Exception Catching Throwing;test06;102-111;102-111
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Exception Catching Throwing;test07;119-127;119-127
aux2;AxisServletTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\axis\AxisServlet.java;JUnit4;159;11;Exception Catching Throwing;test09;141-150;141-150
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Lazy Test;test19, test16, test13, test12, test11, test10, test09, test06, test03, test02;189, 170, 152, 140, 133, 131, 130, 129, 117, 106, 72, 71, 39, 33;189, 170, 152, 140, 133, 131, 130, 129, 117, 106, 72, 71, 39, 33
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Lazy Test;test18, test16, test14, test08, test07, test06, test05, test04, test01, test00;183, 172, 169, 158, 92, 81, 74, 70, 58, 47, 27, 21;183, 172, 169, 158, 92, 81, 74, 70, 58, 47, 27, 21
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Eager Test;test06;70, 71, 72, 74;70, 71, 72, 74
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Eager Test;test16;169, 170, 172;169, 170, 172
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test00;22-22;22-22
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test01;28-28;28-28
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test02;34-34;34-34
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test03;40-40;40-40
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test13;153-153;153-153
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test14;159-159;159-159
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test17;178-178;178-178
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test18;184-184;184-184
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Assertion Roulette;test19;190-190;190-190
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test04;46-51;46-51
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test05;57-65;57-65
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test07;80-85;80-85
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test08;91-99;91-99
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test09;105-110;105-110
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test10;116-124;116-124
aux2;PwdGeneratorTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\util\PwdGenerator.java;JUnit4;192;20;Exception Catching Throwing;test12;139-147;139-147
aux2;AbstractDropperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\109_pdfsam\evosuite-tests\org\pdfsam\guiclient\commons\dnd\droppers\AbstractDropper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\109_pdfsam\evosuite-tests\org\pdfsam\guiclient\commons\dnd\droppers\AbstractDropper.java;JUnit4;36;1;Exception Catching Throwing;test0;25-34;25-34
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test00;28;28
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test01;35;35
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test01;40;40
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test03;56;56
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test03;60;60
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test06;86;86
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test19;223;223
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test21;239;239
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test21;241;241
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test22;250;250
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test24;266;266
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test26;292;292
aux2;isc_stmt_handle_implTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\110_firebird\evosuite-tests\org\firebirdsql\gds\impl\wire\isc_stmt_handle_impl.java;JUnit4;599;61;Magic Number Test;test27;300;300
